GEO.id,Id,0100000US
GEO.id2,Id2,
GEO.display-label,Geography,United States
HD01_VD01,Estimate; Total:,49410
HD02_VD28,"Margin of Error; Total: - Property, real estate, and community association managers",953
HD01_VD29,Estimate; Total: - Social and community service managers,64921
HD02_VD29,Margin of Error; Total: - Social and community service managers,1096
HD01_VD30,Estimate; Total: - Emergency management directors,71974
HD02_VD30,Margin of Error; Total: - Emergency management directors,3186
HD01_VD31,"Estimate; Total: - Managers, all other",81879
HD02_VD31,"Margin of Error; Total: - Managers, all other",261
HD01_VD32,"Estimate; Total: - Agents and business managers of artists, performers, and athletes",53550
HD02_VD32,"Margin of Error; Total: - Agents and business managers of artists, performers, and athletes",2512
HD01_VD33,"Estimate; Total: - Buyers and purchasing agents, farm products",53125
HD02_VD33,"Margin of Error; Total: - Buyers and purchasing agents, farm products",2291
HD01_VD34,"Estimate; Total: - Wholesale and retail buyers, except farm products",46486
HD02_VD34,"Margin of Error; Total: - Wholesale and retail buyers, except farm products",938
HD01_VD35,"Estimate; Total: - Purchasing agents, except wholesale, retail, and farm products",58886
HD02_VD35,"Margin of Error; Total: - Purchasing agents, except wholesale, retail, and farm products",906
HD01_VD36,"Estimate; Total: - Claims adjusters, appraisers, examiners, and investigators",59611
HD02_VD36,"Margin of Error; Total: - Claims adjusters, appraisers, examiners, and investigators",729
HD01_VD37,Estimate; Total: - Compliance officers,67409
HD02_VD37,Margin of Error; Total: - Compliance officers,1096
HD01_VD38,Estimate; Total: - Cost estimators,63294
HD02_VD38,Margin of Error; Total: - Cost estimators,742
HD01_VD39,Estimate; Total: - Human resources workers,65635
HD02_VD39,Margin of Error; Total: - Human resources workers,1005
HD01_VD40,"Estimate; Total: - Compensation, benefits, and job analysis specialists",62008
HD02_VD40,"Margin of Error; Total: - Compensation, benefits, and job analysis specialists",2034
HD01_VD41,Estimate; Total: - Training and development specialists,63917
HD02_VD41,Margin of Error; Total: - Training and development specialists,1210
HD01_VD42,Estimate; Total: - Logisticians,56905
HD02_VD42,Margin of Error; Total: - Logisticians,1521
HD01_VD43,Estimate; Total: - Management analysts,90205
HD02_VD43,Margin of Error; Total: - Management analysts,589
HD01_VD44,"Estimate; Total: - Meeting, convention, and event planners",51736
HD02_VD44,"Margin of Error; Total: - Meeting, convention, and event planners",2052
HD01_VD45,Estimate; Total: - Fundraisers,70301
HD02_VD45,Margin of Error; Total: - Fundraisers,2660
HD01_VD46,Estimate; Total: - Market research analysts and marketing specialists,82255
HD02_VD46,Margin of Error; Total: - Market research analysts and marketing specialists,1707
HD01_VD47,"Estimate; Total: - Business operations specialists, all other",66342
HD02_VD47,"Margin of Error; Total: - Business operations specialists, all other",1485
HD01_VD48,Estimate; Total: - Accountants and auditors,75359
HD02_VD48,Margin of Error; Total: - Accountants and auditors,329
HD01_VD49,Estimate; Total: - Appraisers and assessors of real estate,59454
HD02_VD49,Margin of Error; Total: - Appraisers and assessors of real estate,1560
HD01_VD50,Estimate; Total: - Budget analysts,78601
HD02_VD50,Margin of Error; Total: - Budget analysts,3426
HD01_VD51,Estimate; Total: - Credit analysts,57088
HD02_VD51,Margin of Error; Total: - Credit analysts,2102
HD01_VD52,Estimate; Total: - Financial analysts,99030
HD02_VD52,Margin of Error; Total: - Financial analysts,4000
HD01_VD53,Estimate; Total: - Personal financial advisors,98504
HD02_VD53,Margin of Error; Total: - Personal financial advisors,2686
HD01_VD54,Estimate; Total: - Insurance underwriters,71781
HD02_VD54,Margin of Error; Total: - Insurance underwriters,1589
HD01_VD55,Estimate; Total: - Financial examiners,90062
HD02_VD55,Margin of Error; Total: - Financial examiners,5885
HD01_VD56,Estimate; Total: - Credit counselors and loan officers,69370
HD02_VD56,Margin of Error; Total: - Credit counselors and loan officers,1566
HD01_VD57,"Estimate; Total: - Tax examiners and collectors, and revenue agents",64375
HD02_VD57,"Margin of Error; Total: - Tax examiners and collectors, and revenue agents",2923
HD01_VD58,Estimate; Total: - Tax preparers,61696
HD02_VD58,Margin of Error; Total: - Tax preparers,3912
HD01_VD59,"Estimate; Total: - Financial specialists, all other",84112
HD02_VD59,"Margin of Error; Total: - Financial specialists, all other",3986
HD01_VD60,Estimate; Total: - Computer and information research scientists,102003
HD02_VD60,Margin of Error; Total: - Computer and information research scientists,4406
HD01_VD61,Estimate; Total: - Computer systems analysts,82492
HD02_VD61,Margin of Error; Total: - Computer systems analysts,840
HD01_VD62,Estimate; Total: - Information security analysts,87480
HD02_VD62,Margin of Error; Total: - Information security analysts,1669
HD01_VD63,Estimate; Total: - Computer programmers,81815
HD02_VD63,Margin of Error; Total: - Computer programmers,392
HD01_VD64,"Estimate; Total: - Software developers, applications and systems software",96690
HD02_VD64,"Margin of Error; Total: - Software developers, applications and systems software",388
HD01_VD65,Estimate; Total: - Web developers,61561
HD02_VD65,Margin of Error; Total: - Web developers,885
HD01_VD66,Estimate; Total: - Computer support specialists,56268
HD02_VD66,Margin of Error; Total: - Computer support specialists,493
HD01_VD67,Estimate; Total: - Database administrators,85825
HD02_VD67,Margin of Error; Total: - Database administrators,986
HD01_VD68,Estimate; Total: - Network and computer systems administrators,69942
HD02_VD68,Margin of Error; Total: - Network and computer systems administrators,646
HD01_VD69,Estimate; Total: - Computer network architects,92416
HD02_VD69,Margin of Error; Total: - Computer network architects,1319
HD01_VD70,"Estimate; Total: - Computer occupations, all other",66758
HD02_VD70,"Margin of Error; Total: - Computer occupations, all other",594
HD01_VD71,Estimate; Total: - Actuaries,114436
HD02_VD71,Margin of Error; Total: - Actuaries,7422
HD01_VD72,Estimate; Total: - Mathematicians,108857
HD02_VD72,Margin of Error; Total: - Mathematicians,6700
HD01_VD73,Estimate; Total: - Operations research analysts,86713
HD02_VD73,Margin of Error; Total: - Operations research analysts,1134
HD01_VD74,Estimate; Total: - Statisticians,87598
HD02_VD74,Margin of Error; Total: - Statisticians,3429
HD01_VD75,Estimate; Total: - Miscellaneous mathematical science occupations,85363
HD02_VD75,Margin of Error; Total: - Miscellaneous mathematical science occupations,10532
HD01_VD76,"Estimate; Total: - Architects, except naval",77179
HD02_VD76,"Margin of Error; Total: - Architects, except naval",752
HD01_VD77,"Estimate; Total: - Surveyors, cartographers, and photogrammetrists",58875
HD02_VD77,"Margin of Error; Total: - Surveyors, cartographers, and photogrammetrists",1647
HD01_VD78,Estimate; Total: - Aerospace engineers,101116
HD02_VD78,Margin of Error; Total: - Aerospace engineers,620
HD01_VD79,Estimate; Total: - Agricultural engineers,74786
HD02_VD79,Margin of Error; Total: - Agricultural engineers,4580
HD01_VD80,Estimate; Total: - Biomedical engineers,81992
HD02_VD80,Margin of Error; Total: - Biomedical engineers,1378
HD01_VD81,Estimate; Total: - Chemical engineers,99499
HD02_VD81,Margin of Error; Total: - Chemical engineers,1642
HD01_VD82,Estimate; Total: - Civil engineers,84645
HD02_VD82,Margin of Error; Total: - Civil engineers,820
HD01_VD83,Estimate; Total: - Computer hardware engineers,94137
HD02_VD83,Margin of Error; Total: - Computer hardware engineers,2811
HD01_VD84,Estimate; Total: - Electrical and electronics engineers,92259
HD02_VD84,Margin of Error; Total: - Electrical and electronics engineers,727
HD01_VD85,Estimate; Total: - Environmental engineers,81224
HD02_VD85,Margin of Error; Total: - Environmental engineers,1324
HD01_VD86,"Estimate; Total: - Industrial engineers, including health and safety",77369
HD02_VD86,"Margin of Error; Total: - Industrial engineers, including health and safety",650
HD01_VD87,Estimate; Total: - Marine engineers and naval architects,86680
HD02_VD87,Margin of Error; Total: - Marine engineers and naval architects,2449
HD01_VD88,Estimate; Total: - Materials engineers,80197
HD02_VD88,Margin of Error; Total: - Materials engineers,1306
HD01_VD89,Estimate; Total: - Mechanical engineers,80783
HD02_VD89,Margin of Error; Total: - Mechanical engineers,406
HD01_VD90,"Estimate; Total: - Mining and geological engineers, including mining safety engineers",86542
HD02_VD90,"Margin of Error; Total: - Mining and geological engineers, including mining safety engineers",1869
HD01_VD91,Estimate; Total: - Nuclear engineers,95815
HD02_VD91,Margin of Error; Total: - Nuclear engineers,4520
HD01_VD92,Estimate; Total: - Petroleum engineers,115331
HD02_VD92,Margin of Error; Total: - Petroleum engineers,3838
HD01_VD93,"Estimate; Total: - Engineers, all other",91262
HD02_VD93,"Margin of Error; Total: - Engineers, all other",441
HD01_VD94,Estimate; Total: - Drafters,52751
HD02_VD94,Margin of Error; Total: - Drafters,518
HD01_VD95,"Estimate; Total: - Engineering technicians, except drafters",57219
HD02_VD95,"Margin of Error; Total: - Engineering technicians, except drafters",435
HD01_VD96,Estimate; Total: - Surveying and mapping technicians,50131
HD02_VD96,Margin of Error; Total: - Surveying and mapping technicians,715
HD01_VD97,Estimate; Total: - Agricultural and food scientists,59736
HD02_VD97,Margin of Error; Total: - Agricultural and food scientists,1758
HD01_VD98,Estimate; Total: - Biological scientists,60754
HD02_VD98,Margin of Error; Total: - Biological scientists,1518
HD01_VD99,Estimate; Total: - Conservation scientists and foresters,58522
HD02_VD99,Margin of Error; Total: - Conservation scientists and foresters,2065
HD01_VD100,Estimate; Total: - Medical scientists,82463
HD02_VD100,Margin of Error; Total: - Medical scientists,2230
HD01_VD101,"Estimate; Total: - Life scientists, all other",83613
HD02_VD101,"Margin of Error; Total: - Life scientists, all other",21406
HD01_VD102,Estimate; Total: - Astronomers and physicists,102315
HD02_VD102,Margin of Error; Total: - Astronomers and physicists,3800
HD01_VD103,Estimate; Total: - Atmospheric and space scientists,81326
HD02_VD103,Margin of Error; Total: - Atmospheric and space scientists,2870
HD01_VD104,Estimate; Total: - Chemists and materials scientists,74745
HD02_VD104,Margin of Error; Total: - Chemists and materials scientists,1809
HD01_VD105,Estimate; Total: - Environmental scientists and geoscientists,77191
HD02_VD105,Margin of Error; Total: - Environmental scientists and geoscientists,1472
HD01_VD106,"Estimate; Total: - Physical scientists, all other",83030
HD02_VD106,"Margin of Error; Total: - Physical scientists, all other",1674
HD01_VD107,Estimate; Total: - Economists,117584
HD02_VD107,Margin of Error; Total: - Economists,6139
HD01_VD108,Estimate; Total: - Survey researchers,57500
HD02_VD108,Margin of Error; Total: - Survey researchers,7929
HD01_VD109,Estimate; Total: - Psychologists,80769
HD02_VD109,Margin of Error; Total: - Psychologists,1193
HD01_VD110,Estimate; Total: - Urban and regional planners,72514
HD02_VD110,Margin of Error; Total: - Urban and regional planners,3861
HD01_VD111,"Estimate; Total: - Miscellaneous social scientists and related workers, including sociologists",66169
HD02_VD111,"Margin of Error; Total: - Miscellaneous social scientists and related workers, including sociologists",2689
HD01_VD112,Estimate; Total: - Agricultural and food science technicians,45222
HD02_VD112,Margin of Error; Total: - Agricultural and food science technicians,1337
HD01_VD113,Estimate; Total: - Biological technicians,47107
HD02_VD113,Margin of Error; Total: - Biological technicians,2598
HD01_VD114,Estimate; Total: - Chemical technicians,53032
HD02_VD114,Margin of Error; Total: - Chemical technicians,1056
HD01_VD115,Estimate; Total: - Geological and petroleum technicians,64192
HD02_VD115,Margin of Error; Total: - Geological and petroleum technicians,2849
HD01_VD116,Estimate; Total: - Nuclear technicians,85537
HD02_VD116,Margin of Error; Total: - Nuclear technicians,5509
HD01_VD117,Estimate; Total: - Social science research assistants,39194
HD02_VD117,Margin of Error; Total: - Social science research assistants,2779
HD01_VD118,"Estimate; Total: - Miscellaneous life, physical, and social science technicians",47062
HD02_VD118,"Margin of Error; Total: - Miscellaneous life, physical, and social science technicians",808
HD01_VD119,Estimate; Total: - Counselors,44088
HD02_VD119,Margin of Error; Total: - Counselors,420
HD01_VD120,Estimate; Total: - Social workers,44852
HD02_VD120,Margin of Error; Total: - Social workers,439
HD01_VD121,Estimate; Total: - Probation officers and correctional treatment specialists,49566
HD02_VD121,Margin of Error; Total: - Probation officers and correctional treatment specialists,866
HD01_VD122,Estimate; Total: - Social and human service assistants,36944
HD02_VD122,Margin of Error; Total: - Social and human service assistants,1171
HD01_VD123,"Estimate; Total: - Miscellaneous community and social service specialists, including health educators and community health workers",46597
HD02_VD123,"Margin of Error; Total: - Miscellaneous community and social service specialists, including health educators and community health workers",1457
HD01_VD124,Estimate; Total: - Clergy,44242
HD02_VD124,Margin of Error; Total: - Clergy,310
HD01_VD125,"Estimate; Total: - Directors, religious activities and education",46680
HD02_VD125,"Margin of Error; Total: - Directors, religious activities and education",1484
HD01_VD126,"Estimate; Total: - Religious workers, all other",40747
HD02_VD126,"Margin of Error; Total: - Religious workers, all other",1320
HD01_VD127,Estimate; Total: - Lawyers,129973
HD02_VD127,Margin of Error; Total: - Lawyers,887
HD01_VD128,Estimate; Total: - Judicial law clerks,75985
HD02_VD128,Margin of Error; Total: - Judicial law clerks,6332
HD01_VD129,"Estimate; Total: - Judges, magistrates, and other judicial workers",120303
HD02_VD129,"Margin of Error; Total: - Judges, magistrates, and other judicial workers",2764
HD01_VD130,Estimate; Total: - Paralegals and legal assistants,51009
HD02_VD130,Margin of Error; Total: - Paralegals and legal assistants,828
HD01_VD131,Estimate; Total: - Miscellaneous legal support workers,62416
HD02_VD131,Margin of Error; Total: - Miscellaneous legal support workers,1988
HD01_VD132,Estimate; Total: - Postsecondary teachers,72069
HD02_VD132,Margin of Error; Total: - Postsecondary teachers,453
HD01_VD133,Estimate; Total: - Preschool and kindergarten teachers,31525
HD02_VD133,Margin of Error; Total: - Preschool and kindergarten teachers,1827
HD01_VD134,Estimate; Total: - Elementary and middle school teachers,54003
HD02_VD134,Margin of Error; Total: - Elementary and middle school teachers,175
HD01_VD135,Estimate; Total: - Secondary school teachers,54624
HD02_VD135,Margin of Error; Total: - Secondary school teachers,259
HD01_VD136,Estimate; Total: - Special education teachers,50833
HD02_VD136,Margin of Error; Total: - Special education teachers,841
HD01_VD137,Estimate; Total: - Other teachers and instructors,52067
HD02_VD137,Margin of Error; Total: - Other teachers and instructors,564
HD01_VD138,"Estimate; Total: - Archivists, curators, and museum technicians",55451
HD02_VD138,"Margin of Error; Total: - Archivists, curators, and museum technicians",1516
HD01_VD139,Estimate; Total: - Librarians,53568
HD02_VD139,Margin of Error; Total: - Librarians,1126
HD01_VD140,Estimate; Total: - Library technicians,36039
HD02_VD140,Margin of Error; Total: - Library technicians,3310
HD01_VD141,Estimate; Total: - Teacher assistants,26616
HD02_VD141,Margin of Error; Total: - Teacher assistants,474
HD01_VD142,"Estimate; Total: - Other education, training, and library workers, except teacher assistants",57260
HD02_VD142,"Margin of Error; Total: - Other education, training, and library workers, except teacher assistants",2139
HD01_VD143,Estimate; Total: - Artists and related workers,51951
HD02_VD143,Margin of Error; Total: - Artists and related workers,872
HD01_VD144,Estimate; Total: - Designers,55705
HD02_VD144,Margin of Error; Total: - Designers,545
HD01_VD145,Estimate; Total: - Actors,43931
HD02_VD145,Margin of Error; Total: - Actors,4975
HD01_VD146,Estimate; Total: - Producers and directors,63885
HD02_VD146,Margin of Error; Total: - Producers and directors,1270
HD01_VD147,"Estimate; Total: - Athletes, coaches, umpires, and related workers",48080
HD02_VD147,"Margin of Error; Total: - Athletes, coaches, umpires, and related workers",1072
HD01_VD148,Estimate; Total: - Dancers and choreographers,40092
HD02_VD148,Margin of Error; Total: - Dancers and choreographers,9963
HD01_VD149,"Estimate; Total: - Musicians, singers, and related workers",44259
HD02_VD149,"Margin of Error; Total: - Musicians, singers, and related workers",1249
HD01_VD150,"Estimate; Total: - Entertainers and performers, sports and related workers, all other",45725
HD02_VD150,"Margin of Error; Total: - Entertainers and performers, sports and related workers, all other",5010
HD01_VD151,Estimate; Total: - Announcers,45731
HD02_VD151,Margin of Error; Total: - Announcers,2144
HD01_VD152,"Estimate; Total: - News analysts, reporters and correspondents",55603
HD02_VD152,"Margin of Error; Total: - News analysts, reporters and correspondents",2047
HD01_VD153,Estimate; Total: - Public relations specialists,74954
HD02_VD153,Margin of Error; Total: - Public relations specialists,1756
HD01_VD154,Estimate; Total: - Editors,59000
HD02_VD154,Margin of Error; Total: - Editors,1542
HD01_VD155,Estimate; Total: - Technical writers,73798
HD02_VD155,Margin of Error; Total: - Technical writers,1884
HD01_VD156,Estimate; Total: - Writers and authors,61504
HD02_VD156,Margin of Error; Total: - Writers and authors,1089
HD01_VD157,Estimate; Total: - Miscellaneous media and communication workers,45635
HD02_VD157,Margin of Error; Total: - Miscellaneous media and communication workers,2428
HD01_VD158,"Estimate; Total: - Miscellaneous media and communications equipment workers, including broadcast and sound engineering technicians and radio operators",52087
HD02_VD158,"Margin of Error; Total: - Miscellaneous media and communications equipment workers, including broadcast and sound engineering technicians and radio operators",796
HD01_VD159,Estimate; Total: - Photographers,42480
HD02_VD159,Margin of Error; Total: - Photographers,1247
HD01_VD160,"Estimate; Total: - Television, video, and motion picture camera operators and editors",51073
HD02_VD160,"Margin of Error; Total: - Television, video, and motion picture camera operators and editors",1781
HD01_VD161,Estimate; Total: - Chiropractors,75495
HD02_VD161,Margin of Error; Total: - Chiropractors,2227
HD01_VD162,Estimate; Total: - Dentists,154994
HD02_VD162,Margin of Error; Total: - Dentists,2728
HD01_VD163,Estimate; Total: - Dietitians and nutritionists,51273
HD02_VD163,Margin of Error; Total: - Dietitians and nutritionists,2783
HD01_VD164,Estimate; Total: - Optometrists,111056
HD02_VD164,Margin of Error; Total: - Optometrists,4346
HD01_VD165,Estimate; Total: - Pharmacists,121663
HD02_VD165,Margin of Error; Total: - Pharmacists,493
HD01_VD166,Estimate; Total: - Physicians and surgeons,206700
HD02_VD166,Margin of Error; Total: - Physicians and surgeons,1381
HD01_VD167,Estimate; Total: - Physician assistants,95379
HD02_VD167,Margin of Error; Total: - Physician assistants,1931
HD01_VD168,Estimate; Total: - Podiatrists,123443
HD02_VD168,Margin of Error; Total: - Podiatrists,9141
HD01_VD169,Estimate; Total: - Audiologists,82371
HD02_VD169,Margin of Error; Total: - Audiologists,6643
HD01_VD170,Estimate; Total: - Occupational therapists,76829
HD02_VD170,Margin of Error; Total: - Occupational therapists,2406
HD01_VD171,Estimate; Total: - Physical therapists,81419
HD02_VD171,Margin of Error; Total: - Physical therapists,756
HD01_VD172,Estimate; Total: - Radiation therapists,84914
HD02_VD172,Margin of Error; Total: - Radiation therapists,4274
HD01_VD173,Estimate; Total: - Recreational therapists,42728
HD02_VD173,Margin of Error; Total: - Recreational therapists,2021
HD01_VD174,Estimate; Total: - Respiratory therapists,61773
HD02_VD174,Margin of Error; Total: - Respiratory therapists,768
HD01_VD175,Estimate; Total: - Speech-language pathologists,74051
HD02_VD175,Margin of Error; Total: - Speech-language pathologists,2007
HD01_VD176,"Estimate; Total: - Miscellaneous therapists, including exercise physiologists",50934
HD02_VD176,"Margin of Error; Total: - Miscellaneous therapists, including exercise physiologists",848
HD01_VD177,Estimate; Total: - Veterinarians,99557
HD02_VD177,Margin of Error; Total: - Veterinarians,2767
HD01_VD178,Estimate; Total: - Registered nurses,69084
HD02_VD178,Margin of Error; Total: - Registered nurses,657
HD01_VD179,Estimate; Total: - Nurse anesthetists,168386
HD02_VD179,Margin of Error; Total: - Nurse anesthetists,4896
HD01_VD180,Estimate; Total: - Nurse midwives,82167
HD02_VD180,Margin of Error; Total: - Nurse midwives,6041
HD01_VD181,Estimate; Total: - Nurse practitioners,101611
HD02_VD181,Margin of Error; Total: - Nurse practitioners,1724
HD01_VD182,"Estimate; Total: - Health diagnosing and treating practitioners, all other",53260
HD02_VD182,"Margin of Error; Total: - Health diagnosing and treating practitioners, all other",5456
HD01_VD183,Estimate; Total: - Clinical laboratory technologists and technicians,48880
HD02_VD183,Margin of Error; Total: - Clinical laboratory technologists and technicians,1016
HD01_VD184,Estimate; Total: - Dental hygienists,58474
HD02_VD184,Margin of Error; Total: - Dental hygienists,3444
HD01_VD185,Estimate; Total: - Diagnostic related technologists and technicians,62447
HD02_VD185,Margin of Error; Total: - Diagnostic related technologists and technicians,713
HD01_VD186,Estimate; Total: - Emergency medical technicians and paramedics,45743
HD02_VD186,Margin of Error; Total: - Emergency medical technicians and paramedics,648
HD01_VD187,Estimate; Total: - Health practitioner support technologists and technicians,36308
HD02_VD187,Margin of Error; Total: - Health practitioner support technologists and technicians,492
HD01_VD188,Estimate; Total: - Licensed practical and licensed vocational nurses,44068
HD02_VD188,Margin of Error; Total: - Licensed practical and licensed vocational nurses,556
HD01_VD189,Estimate; Total: - Medical records and health information technicians,34863
HD02_VD189,Margin of Error; Total: - Medical records and health information technicians,1286
HD01_VD190,"Estimate; Total: - Opticians, dispensing",45462
HD02_VD190,"Margin of Error; Total: - Opticians, dispensing",1294
HD01_VD191,Estimate; Total: - Miscellaneous health technologists and technicians,49834
HD02_VD191,Margin of Error; Total: - Miscellaneous health technologists and technicians,1393
HD01_VD192,Estimate; Total: - Other healthcare practitioners and technical occupations,61355
HD02_VD192,Margin of Error; Total: - Other healthcare practitioners and technical occupations,1295
HD01_VD193,"Estimate; Total: - Nursing, psychiatric, and home health aides",30170
HD02_VD193,"Margin of Error; Total: - Nursing, psychiatric, and home health aides",248
HD01_VD194,Estimate; Total: - Occupational therapy assistants and aides,52016
HD02_VD194,Margin of Error; Total: - Occupational therapy assistants and aides,9919
HD01_VD195,Estimate; Total: - Physical therapist assistants and aides,45628
HD02_VD195,Margin of Error; Total: - Physical therapist assistants and aides,1639
HD01_VD196,Estimate; Total: - Massage therapists,31075
HD02_VD196,Margin of Error; Total: - Massage therapists,1156
HD01_VD197,Estimate; Total: - Dental assistants,33355
HD02_VD197,Margin of Error; Total: - Dental assistants,2261
HD01_VD198,Estimate; Total: - Medical assistants,31690
HD02_VD198,Margin of Error; Total: - Medical assistants,693
HD01_VD199,Estimate; Total: - Medical transcriptionists,39524
HD02_VD199,Margin of Error; Total: - Medical transcriptionists,5535
HD01_VD200,Estimate; Total: - Pharmacy aides,36142
HD02_VD200,Margin of Error; Total: - Pharmacy aides,2921
HD01_VD201,Estimate; Total: - Veterinary assistants and laboratory animal caretakers,27368
HD02_VD201,Margin of Error; Total: - Veterinary assistants and laboratory animal caretakers,1637
HD01_VD202,Estimate; Total: - Phlebotomists,32736
HD02_VD202,Margin of Error; Total: - Phlebotomists,1234
HD01_VD203,"Estimate; Total: - Healthcare support workers, all other, including medical equipment preparers",32806
HD02_VD203,"Margin of Error; Total: - Healthcare support workers, all other, including medical equipment preparers",1433
HD01_VD204,Estimate; Total: - First-line supervisors of correctional officers,55050
HD02_VD204,Margin of Error; Total: - First-line supervisors of correctional officers,1090
HD01_VD205,Estimate; Total: - First-line supervisors of police and detectives,78764
HD02_VD205,Margin of Error; Total: - First-line supervisors of police and detectives,1204
HD01_VD206,Estimate; Total: - First-line supervisors of fire fighting and prevention workers,84859
HD02_VD206,Margin of Error; Total: - First-line supervisors of fire fighting and prevention workers,1504
HD01_VD207,"Estimate; Total: - First-line supervisors of protective service workers, all other",48905
HD02_VD207,"Margin of Error; Total: - First-line supervisors of protective service workers, all other",1226
HD01_VD208,Estimate; Total: - Firefighters,64669
HD02_VD208,Margin of Error; Total: - Firefighters,456
HD01_VD209,Estimate; Total: - Fire inspectors,55084
HD02_VD209,Margin of Error; Total: - Fire inspectors,1445
HD01_VD210,"Estimate; Total: - Bailiffs, correctional officers, and jailers",45677
HD02_VD210,"Margin of Error; Total: - Bailiffs, correctional officers, and jailers",430
HD01_VD211,Estimate; Total: - Detectives and criminal investigators,76239
HD02_VD211,Margin of Error; Total: - Detectives and criminal investigators,1168
HD01_VD212,Estimate; Total: - Fish and game wardens,52429
HD02_VD212,Margin of Error; Total: - Fish and game wardens,2140
HD01_VD213,Estimate; Total: - Parking enforcement workers,40004
HD02_VD213,Margin of Error; Total: - Parking enforcement workers,1962
HD01_VD214,Estimate; Total: - Police and sheriff's patrol officers,63373
HD02_VD214,Margin of Error; Total: - Police and sheriff's patrol officers,356
HD01_VD215,Estimate; Total: - Transit and railroad police,67203
HD02_VD215,Margin of Error; Total: - Transit and railroad police,7531
HD01_VD216,Estimate; Total: - Animal control workers,36501
HD02_VD216,Margin of Error; Total: - Animal control workers,2224
HD01_VD217,Estimate; Total: - Private detectives and investigators,59951
HD02_VD217,Margin of Error; Total: - Private detectives and investigators,1904
HD01_VD218,Estimate; Total: - Security guards and gaming surveillance officers,31506
HD02_VD218,Margin of Error; Total: - Security guards and gaming surveillance officers,182
HD01_VD219,Estimate; Total: - Crossing guards,31765
HD02_VD219,Margin of Error; Total: - Crossing guards,1716
HD01_VD220,Estimate; Total: - Transportation security screeners,41884
HD02_VD220,Margin of Error; Total: - Transportation security screeners,497
HD01_VD221,"Estimate; Total: - Lifeguards and other recreational, and all other protective service workers",34315
