GEO.id,Id,0100000US
GEO.id2,Id2,
GEO.display-label,Geography,United States
HD02_VD51,Margin of Error; Total: - Credit analysts,2766
HD01_VD52,Estimate; Total: - Financial analysts,65367
HD02_VD52,Margin of Error; Total: - Financial analysts,4390
HD01_VD53,Estimate; Total: - Personal financial advisors,283136
HD02_VD53,Margin of Error; Total: - Personal financial advisors,9054
HD01_VD54,Estimate; Total: - Insurance underwriters,94336
HD02_VD54,Margin of Error; Total: - Insurance underwriters,5026
HD01_VD55,Estimate; Total: - Financial examiners,10413
HD02_VD55,Margin of Error; Total: - Financial examiners,1619
HD01_VD56,Estimate; Total: - Credit counselors and loan officers,285649
HD02_VD56,Margin of Error; Total: - Credit counselors and loan officers,8505
HD01_VD57,"Estimate; Total: - Tax examiners and collectors, and revenue agents",50960
HD02_VD57,"Margin of Error; Total: - Tax examiners and collectors, and revenue agents",4093
HD01_VD58,Estimate; Total: - Tax preparers,51485
HD02_VD58,Margin of Error; Total: - Tax preparers,3656
HD01_VD59,"Estimate; Total: - Financial specialists, all other",58785
HD02_VD59,"Margin of Error; Total: - Financial specialists, all other",4327
HD01_VD60,Estimate; Total: - Computer and information research scientists,12993
HD02_VD60,Margin of Error; Total: - Computer and information research scientists,2091
HD01_VD61,Estimate; Total: - Computer systems analysts,441538
HD02_VD61,Margin of Error; Total: - Computer systems analysts,10239
HD01_VD62,Estimate; Total: - Information security analysts,50853
HD02_VD62,Margin of Error; Total: - Information security analysts,3531
HD01_VD63,Estimate; Total: - Computer programmers,374314
HD02_VD63,Margin of Error; Total: - Computer programmers,9220
HD01_VD64,"Estimate; Total: - Software developers, applications and systems software",924888
HD02_VD64,"Margin of Error; Total: - Software developers, applications and systems software",14663
HD01_VD65,Estimate; Total: - Web developers,136446
HD02_VD65,Margin of Error; Total: - Web developers,6437
HD01_VD66,Estimate; Total: - Computer support specialists,458736
HD02_VD66,Margin of Error; Total: - Computer support specialists,9680
HD01_VD67,Estimate; Total: - Database administrators,101323
HD02_VD67,Margin of Error; Total: - Database administrators,4984
HD01_VD68,Estimate; Total: - Network and computer systems administrators,195372
HD02_VD68,Margin of Error; Total: - Network and computer systems administrators,7227
HD01_VD69,Estimate; Total: - Computer network architects,91709
HD02_VD69,Margin of Error; Total: - Computer network architects,4298
HD01_VD70,"Estimate; Total: - Computer occupations, all other",354952
HD02_VD70,"Margin of Error; Total: - Computer occupations, all other",9832
HD01_VD71,Estimate; Total: - Actuaries,23200
HD02_VD71,Margin of Error; Total: - Actuaries,2185
HD01_VD72,Estimate; Total: - Mathematicians,1933
HD02_VD72,Margin of Error; Total: - Mathematicians,875
HD01_VD73,Estimate; Total: - Operations research analysts,123636
HD02_VD73,Margin of Error; Total: - Operations research analysts,5436
HD01_VD74,Estimate; Total: - Statisticians,31319
HD02_VD74,Margin of Error; Total: - Statisticians,2305
HD01_VD75,Estimate; Total: - Miscellaneous mathematical science occupations,3686
HD02_VD75,Margin of Error; Total: - Miscellaneous mathematical science occupations,865
HD01_VD76,"Estimate; Total: - Architects, except naval",145439
HD02_VD76,"Margin of Error; Total: - Architects, except naval",7035
HD01_VD77,"Estimate; Total: - Surveyors, cartographers, and photogrammetrists",31315
HD02_VD77,"Margin of Error; Total: - Surveyors, cartographers, and photogrammetrists",2869
HD01_VD78,Estimate; Total: - Aerospace engineers,117942
HD02_VD78,Margin of Error; Total: - Aerospace engineers,5221
HD01_VD79,Estimate; Total: - Agricultural engineers,2952
HD02_VD79,Margin of Error; Total: - Agricultural engineers,851
HD01_VD80,Estimate; Total: - Biomedical engineers,12371
HD02_VD80,Margin of Error; Total: - Biomedical engineers,1850
HD01_VD81,Estimate; Total: - Chemical engineers,53119
HD02_VD81,Margin of Error; Total: - Chemical engineers,3868
HD01_VD82,Estimate; Total: - Civil engineers,257802
HD02_VD82,Margin of Error; Total: - Civil engineers,7859
HD01_VD83,Estimate; Total: - Computer hardware engineers,51453
HD02_VD83,Margin of Error; Total: - Computer hardware engineers,4170
HD01_VD84,Estimate; Total: - Electrical and electronics engineers,180122
HD02_VD84,Margin of Error; Total: - Electrical and electronics engineers,7638
HD01_VD85,Estimate; Total: - Environmental engineers,25988
HD02_VD85,Margin of Error; Total: - Environmental engineers,2457
HD01_VD86,"Estimate; Total: - Industrial engineers, including health and safety",172367
HD02_VD86,"Margin of Error; Total: - Industrial engineers, including health and safety",6433
HD01_VD87,Estimate; Total: - Marine engineers and naval architects,11147
HD02_VD87,Margin of Error; Total: - Marine engineers and naval architects,1742
HD01_VD88,Estimate; Total: - Materials engineers,27975
HD02_VD88,Margin of Error; Total: - Materials engineers,2420
HD01_VD89,Estimate; Total: - Mechanical engineers,206515
HD02_VD89,Margin of Error; Total: - Mechanical engineers,7606
HD01_VD90,"Estimate; Total: - Mining and geological engineers, including mining safety engineers",8430
HD02_VD90,"Margin of Error; Total: - Mining and geological engineers, including mining safety engineers",1379
HD01_VD91,Estimate; Total: - Nuclear engineers,4813
HD02_VD91,Margin of Error; Total: - Nuclear engineers,1215
HD01_VD92,Estimate; Total: - Petroleum engineers,23225
HD02_VD92,Margin of Error; Total: - Petroleum engineers,2750
HD01_VD93,"Estimate; Total: - Engineers, all other",439749
HD02_VD93,"Margin of Error; Total: - Engineers, all other",11628
HD01_VD94,Estimate; Total: - Drafters,124267
HD02_VD94,Margin of Error; Total: - Drafters,4651
HD01_VD95,"Estimate; Total: - Engineering technicians, except drafters",371566
HD02_VD95,"Margin of Error; Total: - Engineering technicians, except drafters",11163
HD01_VD96,Estimate; Total: - Surveying and mapping technicians,45449
HD02_VD96,Margin of Error; Total: - Surveying and mapping technicians,3412
HD01_VD97,Estimate; Total: - Agricultural and food scientists,22154
HD02_VD97,Margin of Error; Total: - Agricultural and food scientists,1984
HD01_VD98,Estimate; Total: - Biological scientists,60924
HD02_VD98,Margin of Error; Total: - Biological scientists,3598
HD01_VD99,Estimate; Total: - Conservation scientists and foresters,20271
HD02_VD99,Margin of Error; Total: - Conservation scientists and foresters,1645
HD01_VD100,Estimate; Total: - Medical scientists,112826
HD02_VD100,Margin of Error; Total: - Medical scientists,5739
HD01_VD101,"Estimate; Total: - Life scientists, all other",1043
HD02_VD101,"Margin of Error; Total: - Life scientists, all other",433
HD01_VD102,Estimate; Total: - Astronomers and physicists,9359
HD02_VD102,Margin of Error; Total: - Astronomers and physicists,1474
HD01_VD103,Estimate; Total: - Atmospheric and space scientists,10661
HD02_VD103,Margin of Error; Total: - Atmospheric and space scientists,1603
HD01_VD104,Estimate; Total: - Chemists and materials scientists,71161
HD02_VD104,Margin of Error; Total: - Chemists and materials scientists,3830
HD01_VD105,Estimate; Total: - Environmental scientists and geoscientists,65341
HD02_VD105,Margin of Error; Total: - Environmental scientists and geoscientists,4467
HD01_VD106,"Estimate; Total: - Physical scientists, all other",171530
HD02_VD106,"Margin of Error; Total: - Physical scientists, all other",6399
HD01_VD107,Estimate; Total: - Economists,20957
HD02_VD107,Margin of Error; Total: - Economists,2346
HD01_VD108,Estimate; Total: - Survey researchers,836
HD02_VD108,Margin of Error; Total: - Survey researchers,472
HD01_VD109,Estimate; Total: - Psychologists,115139
HD02_VD109,Margin of Error; Total: - Psychologists,5224
HD01_VD110,Estimate; Total: - Urban and regional planners,17145
HD02_VD110,Margin of Error; Total: - Urban and regional planners,2052
HD01_VD111,"Estimate; Total: - Miscellaneous social scientists and related workers, including sociologists",32080
HD02_VD111,"Margin of Error; Total: - Miscellaneous social scientists and related workers, including sociologists",2914
HD01_VD112,Estimate; Total: - Agricultural and food science technicians,24559
HD02_VD112,Margin of Error; Total: - Agricultural and food science technicians,2347
HD01_VD113,Estimate; Total: - Biological technicians,13985
HD02_VD113,Margin of Error; Total: - Biological technicians,1786
HD01_VD114,Estimate; Total: - Chemical technicians,51689
HD02_VD114,Margin of Error; Total: - Chemical technicians,3742
HD01_VD115,Estimate; Total: - Geological and petroleum technicians,16156
HD02_VD115,Margin of Error; Total: - Geological and petroleum technicians,2421
HD01_VD116,Estimate; Total: - Nuclear technicians,3722
HD02_VD116,Margin of Error; Total: - Nuclear technicians,1487
HD01_VD117,Estimate; Total: - Social science research assistants,4333
HD02_VD117,Margin of Error; Total: - Social science research assistants,1318
HD01_VD118,"Estimate; Total: - Miscellaneous life, physical, and social science technicians",100831
HD02_VD118,"Margin of Error; Total: - Miscellaneous life, physical, and social science technicians",5326
HD01_VD119,Estimate; Total: - Counselors,482328
HD02_VD119,Margin of Error; Total: - Counselors,11310
HD01_VD120,Estimate; Total: - Social workers,627085
HD02_VD120,Margin of Error; Total: - Social workers,12926
HD01_VD121,Estimate; Total: - Probation officers and correctional treatment specialists,83568
HD02_VD121,Margin of Error; Total: - Probation officers and correctional treatment specialists,4882
HD01_VD122,Estimate; Total: - Social and human service assistants,94377
HD02_VD122,Margin of Error; Total: - Social and human service assistants,4894
HD01_VD123,"Estimate; Total: - Miscellaneous community and social service specialists, including health educators and community health workers",68388
HD02_VD123,"Margin of Error; Total: - Miscellaneous community and social service specialists, including health educators and community health workers",4074
HD01_VD124,Estimate; Total: - Clergy,339774
HD02_VD124,Margin of Error; Total: - Clergy,9943
HD01_VD125,"Estimate; Total: - Directors, religious activities and education",34970
HD02_VD125,"Margin of Error; Total: - Directors, religious activities and education",3229
HD01_VD126,"Estimate; Total: - Religious workers, all other",41694
HD02_VD126,"Margin of Error; Total: - Religious workers, all other",3915
HD01_VD127,Estimate; Total: - Lawyers,852860
HD02_VD127,Margin of Error; Total: - Lawyers,14526
HD01_VD128,Estimate; Total: - Judicial law clerks,11115
HD02_VD128,Margin of Error; Total: - Judicial law clerks,1612
HD01_VD129,"Estimate; Total: - Judges, magistrates, and other judicial workers",55881
HD02_VD129,"Margin of Error; Total: - Judges, magistrates, and other judicial workers",4270
HD01_VD130,Estimate; Total: - Paralegals and legal assistants,307815
HD02_VD130,Margin of Error; Total: - Paralegals and legal assistants,9944
HD01_VD131,Estimate; Total: - Miscellaneous legal support workers,148521
HD02_VD131,Margin of Error; Total: - Miscellaneous legal support workers,7750
HD01_VD132,Estimate; Total: - Postsecondary teachers,836986
HD02_VD132,Margin of Error; Total: - Postsecondary teachers,12710
HD01_VD133,Estimate; Total: - Preschool and kindergarten teachers,316025
HD02_VD133,Margin of Error; Total: - Preschool and kindergarten teachers,8768
HD01_VD134,Estimate; Total: - Elementary and middle school teachers,2282888
HD02_VD134,Margin of Error; Total: - Elementary and middle school teachers,22981
HD01_VD135,Estimate; Total: - Secondary school teachers,541598
HD02_VD135,Margin of Error; Total: - Secondary school teachers,13721
HD01_VD136,Estimate; Total: - Special education teachers,165928
HD02_VD136,Margin of Error; Total: - Special education teachers,7036
HD01_VD137,Estimate; Total: - Other teachers and instructors,359794
HD02_VD137,Margin of Error; Total: - Other teachers and instructors,9209
HD01_VD138,"Estimate; Total: - Archivists, curators, and museum technicians",31925
HD02_VD138,"Margin of Error; Total: - Archivists, curators, and museum technicians",2968
HD01_VD139,Estimate; Total: - Librarians,111952
HD02_VD139,Margin of Error; Total: - Librarians,7163
HD01_VD140,Estimate; Total: - Library technicians,16163
HD02_VD140,Margin of Error; Total: - Library technicians,2171
HD01_VD141,Estimate; Total: - Teacher assistants,371321
HD02_VD141,Margin of Error; Total: - Teacher assistants,9853
HD01_VD142,"Estimate; Total: - Other education, training, and library workers, except teacher assistants",88624
HD02_VD142,"Margin of Error; Total: - Other education, training, and library workers, except teacher assistants",4664
HD01_VD143,Estimate; Total: - Artists and related workers,116825
HD02_VD143,Margin of Error; Total: - Artists and related workers,5732
HD01_VD144,Estimate; Total: - Designers,552419
HD02_VD144,Margin of Error; Total: - Designers,10950
HD01_VD145,Estimate; Total: - Actors,12456
HD02_VD145,Margin of Error; Total: - Actors,2246
HD01_VD146,Estimate; Total: - Producers and directors,117967
HD02_VD146,Margin of Error; Total: - Producers and directors,6994
HD01_VD147,"Estimate; Total: - Athletes, coaches, umpires, and related workers",114456
HD02_VD147,"Margin of Error; Total: - Athletes, coaches, umpires, and related workers",5880
HD01_VD148,Estimate; Total: - Dancers and choreographers,5424
